Category,Release Date,Series,Set,Card_Number,Card Number Order,Card ID,Card Name,Language,Rarity,Image,Card_Url,Edition,Surface,Variant
Pokemon,12/14/2012,Black & White Era,Spiral Force,049/051,49,PKM2012SUMOSPRF000000000049JPNUNLM####,Frozen City,Japanese,U,https://content.tcgcollector.com/content/images/4e/1a/ce/4e1acebd7bab1f861b7d1d99ebdd9098628402937fca853e9df9ed1726ccec02.jpg,https://www.tcgcollector.com/cards/24829/frozen-city-spiral-force-049-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,048/051,48,PKM2012SUMOSPRF000000000048JPNUNLM####,Ghetsis,Japanese,U,https://content.tcgcollector.com/content/images/a0/a5/2c/a0a52c1e5ee0b3a7103c6e6dac8d6a8441041ff8006cc568e9aa5187ea5178dc.jpg,https://www.tcgcollector.com/cards/24828/ghetsis-spiral-force-048-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,055/051,55,PKM2012SUMOSPRF000000000055JPNUNLM####,Ghetsis,Japanese,SR,https://assets.tcgcollector.com/build/images/default-card-image.789f6232.png,https://www.tcgcollector.com/cards/24835/ghetsis-spiral-force-055-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,012/051,12,PKM2012SUMOSPRF000000000012JPNUNLM###H,Glaceon,Japanese,R,https://content.tcgcollector.com/content/images/89/9c/3b/899c3ba5db11a81b6821505acb6008e6415556a9bcadfe7619e919bbb9fcd899.jpg,https://www.tcgcollector.com/cards/24792/glaceon-spiral-force-012-051,Unlimited,Holo,
Pokemon,12/14/2012,Black & White Era,Spiral Force,004/051,4,PKM2012SUMOSPRF000000000004JPNUNLM####,Grovyle,Japanese,C,https://content.tcgcollector.com/content/images/2a/6a/97/2a6a975fb79464bd95f2cb4dd2dfd07668f3ed7ccd09f4ebab6401a84cfb28b4.jpg,https://www.tcgcollector.com/cards/24784/grovyle-spiral-force-004-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,006/051,6,PKM2012SUMOSPRF000000000006JPNUNLM###H,Heatran-EX,Japanese,R,https://content.tcgcollector.com/content/images/4e/b9/aa/4eb9aaffc1f3a03625d3b32613b6f391ee712961f45be291a945cbf44724b45f.jpg,https://www.tcgcollector.com/cards/24786/heatran-ex-spiral-force-006-051,Unlimited,Holo,
Pokemon,12/14/2012,Black & White Era,Spiral Force,052/051,52,PKM2012SUMOSPRF000000000052JPNUNLM####,Heatran-EX,Japanese,SR,https://assets.tcgcollector.com/build/images/default-card-image.789f6232.png,https://www.tcgcollector.com/cards/24832/heatran-ex-spiral-force-052-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,043/051,43,PKM2012SUMOSPRF000000000043JPNUNLM####,Hoothoot,Japanese,C,https://content.tcgcollector.com/content/images/6a/4e/97/6a4e9714d64e240ca08329b1924b9c08e1392bf53972e7141689e4fa8db22e94.jpg,https://www.tcgcollector.com/cards/24823/hoothoot-spiral-force-043-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,010/051,10,PKM2012SUMOSPRF000000000010JPNUNLM####,Horsea,Japanese,C,https://content.tcgcollector.com/content/images/a5/67/38/a567380039736586c9c08c5ef4d2104bd2fba59a3ae48f29cbad533830d4aee8.jpg,https://www.tcgcollector.com/cards/24790/horsea-spiral-force-010-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,016/051,16,PKM2012SUMOSPRF000000000016JPNUNLM####,Jolteon,Japanese,U,https://content.tcgcollector.com/content/images/e9/0e/56/e90e56fd065aac423f485c410c8e336486eea9acda0a1e22defc9895e49268d4.jpg,https://www.tcgcollector.com/cards/24796/jolteon-spiral-force-016-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,046/051,46,PKM2012SUMOSPRF000000000046JPNUNLM####,Kecleon,Japanese,U,https://content.tcgcollector.com/content/images/2d/b4/33/2db43305c06a296ace9f3ea811e1a5a5dd77e9edd16e64222a4082e74c4b5d8b.jpg,https://www.tcgcollector.com/cards/24826/kecleon-spiral-force-046-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,038/051,38,PKM2012SUMOSPRF000000000038JPNUNLM###H,Kingdra,Japanese,R,https://content.tcgcollector.com/content/images/f1/9a/be/f19abe598b833c61ab46f4bd83c978a167d349b28cbcb2d3d0c0c738d6bf5f92.jpg,https://www.tcgcollector.com/cards/24818/kingdra-spiral-force-038-051,Unlimited,Holo,
Pokemon,12/14/2012,Black & White Era,Spiral Force,035/051,35,PKM2012SUMOSPRF000000000035JPNUNLM####,Krokorok,Japanese,C,https://content.tcgcollector.com/content/images/3b/82/bd/3b82bdf5c3c89db58f3ff7f5c05aa706901040839f3f39a35b397696e8fab5c6.jpg,https://www.tcgcollector.com/cards/24815/krokorok-spiral-force-035-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,036/051,36,PKM2012SUMOSPRF000000000036JPNUNLM####,Krookodile,Japanese,U,https://content.tcgcollector.com/content/images/3a/7a/34/3a7a34a0503932fc8caa66e6648fbacf59e08d2fa3565d85293035d70e73b874.jpg,https://www.tcgcollector.com/cards/24816/krookodile-spiral-force-036-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,008/051,8,PKM2012SUMOSPRF000000000008JPNUNLM####,Lampent,Japanese,C,https://content.tcgcollector.com/content/images/a8/57/79/a85779d6fd372de94a1ab436b2ccf5dc1edebdca552ebad8ebd99fee8b2fc873.jpg,https://www.tcgcollector.com/cards/24788/lampent-spiral-force-008-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,018/051,18,PKM2012SUMOSPRF000000000018JPNUNLM####,Lanturn,Japanese,C,https://content.tcgcollector.com/content/images/41/a7/6a/41a76a4afe3ab08001c68418f7012822754847e3272377163a427ef7251386bf.jpg,https://www.tcgcollector.com/cards/24798/lanturn-spiral-force-018-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,039/051,39,PKM2012SUMOSPRF000000000039JPNUNLM###H,Latios-EX,Japanese,R,https://content.tcgcollector.com/content/images/5c/b6/4c/5cb64ca12d3e945a6935c73b57f864fbdbe7d2cf61d22f6510227ea73cdc9c13.jpg,https://www.tcgcollector.com/cards/24819/latios-ex-spiral-force-039-051,Unlimited,Holo,
Pokemon,12/14/2012,Black & White Era,Spiral Force,054/051,54,PKM2012SUMOSPRF000000000054JPNUNLM####,Latios-EX,Japanese,SR,https://assets.tcgcollector.com/build/images/default-card-image.789f6232.png,https://www.tcgcollector.com/cards/24834/latios-ex-spiral-force-054-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,007/051,7,PKM2012SUMOSPRF000000000007JPNUNLM####,Litwick,Japanese,C,https://content.tcgcollector.com/content/images/01/60/29/016029946494255c7e064f94dff99577aaf79a3b66314744becebe580cc9b7a7.jpg,https://www.tcgcollector.com/cards/24787/litwick-spiral-force-007-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,028/051,28,PKM2012SUMOSPRF000000000028JPNUNLM####,Mankey,Japanese,C,https://content.tcgcollector.com/content/images/04/0a/e3/040ae346a7d7cb1af99c2d5320353701e8aeb4330ac1848b6c0011315a01e68d.jpg,https://www.tcgcollector.com/cards/24808/mankey-spiral-force-028-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,045/051,45,PKM2012SUMOSPRF000000000045JPNUNLM####,Miltank,Japanese,C,https://content.tcgcollector.com/content/images/af/e4/52/afe4529181064b479925cdd341ffa92d64889669ac4068d7f1a2d3dca8122b5d.jpg,https://www.tcgcollector.com/cards/24825/miltank-spiral-force-045-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,023/051,23,PKM2012SUMOSPRF000000000023JPNUNLM####,Mr. Mime,Japanese,U,https://content.tcgcollector.com/content/images/af/1b/ad/af1baddbc1d114d0483a41ec6cdedd5ef061fdf796e7d8ea63dd33188507756d.jpg,https://www.tcgcollector.com/cards/24803/mr-mime-spiral-force-023-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,022/051,22,PKM2012SUMOSPRF000000000022JPNUNLM####,Nidoqueen,Japanese,U,https://content.tcgcollector.com/content/images/ef/c7/da/efc7da4a5ee836528c918c0058c4c5d39cd9252083327adf31f8d73e47969942.jpg,https://www.tcgcollector.com/cards/24802/nidoqueen-spiral-force-022-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,020/051,20,PKM2012SUMOSPRF000000000020JPNUNLM####,Nidoran F,Japanese,C,https://content.tcgcollector.com/content/images/36/33/f5/3633f55891018278abb57aecfa44c1f69f5e7d9e08d1c3cc8e03300424fbd4ad.jpg,https://www.tcgcollector.com/cards/24800/nidoran-female-spiral-force-020-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,021/051,21,PKM2012SUMOSPRF000000000021JPNUNLM####,Nidorina,Japanese,C,https://content.tcgcollector.com/content/images/57/d5/82/57d582df284c95e717603ab13dc800660bed786ee30a23393e6a2343b6eb3978.jpg,https://www.tcgcollector.com/cards/24801/nidorina-spiral-force-021-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,044/051,44,PKM2012SUMOSPRF000000000044JPNUNLM####,Noctowl,Japanese,U,https://content.tcgcollector.com/content/images/f5/97/d6/f597d6159358cbf3a716b915cbbf2da33d18aeab3a1c452285165c0e44ec7f7f.jpg,https://www.tcgcollector.com/cards/24824/noctowl-spiral-force-044-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,030/051,30,PKM2012SUMOSPRF000000000030JPNUNLM####,Onix,Japanese,C,https://content.tcgcollector.com/content/images/d1/5f/6a/d15f6adcb39a156ea151f1078bf2f6d376a5321ec384bde143e6b9298579bbc6.jpg,https://www.tcgcollector.com/cards/24810/onix-spiral-force-030-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,014/051,14,PKM2012SUMOSPRF000000000014JPNUNLM####,Palpitoad,Japanese,C,https://content.tcgcollector.com/content/images/71/42/4e/71424ea5b373a1be02adf01845ff08776978e95cf1b99b88d2885edfa1f9bd71.jpg,https://www.tcgcollector.com/cards/24794/palpitoad-spiral-force-014-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,051/051,51,PKM2012SUMOSPRF000000000051JPNUNLM####,Plasma Energy,Japanese,U,https://content.tcgcollector.com/content/images/e3/6f/22/e36f225ea45a99859a50b8f54b967f2808149c39a4b397793fdfd56357ba64f3.jpg,https://www.tcgcollector.com/cards/24831/plasma-energy-spiral-force-051-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,029/051,29,PKM2012SUMOSPRF000000000029JPNUNLM####,Primeape,Japanese,C,https://content.tcgcollector.com/content/images/76/46/96/764696c6c592d7dfe85fdfd51ff6da16082abbf762a5c28022cdbb94d574207b.jpg,https://www.tcgcollector.com/cards/24809/primeape-spiral-force-029-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,041/051,41,PKM2012SUMOSPRF000000000041JPNUNLM####,Raticate,Japanese,U,https://content.tcgcollector.com/content/images/c7/45/da/c745dad8270006f7042e59a1bc9915a795655fabd1179440017bc312453cf13b.jpg,https://www.tcgcollector.com/cards/24821/raticate-spiral-force-041-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,040/051,40,PKM2012SUMOSPRF000000000040JPNUNLM####,Rattata,Japanese,C,https://content.tcgcollector.com/content/images/82/b6/fe/82b6fe7b7868b3d38fe4755242c659a61c804d12468f22f5cf82587a099168ad.jpg,https://www.tcgcollector.com/cards/24820/rattata-spiral-force-040-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,050/051,50,PKM2012SUMOSPRF000000000050JPNUNLM###H,Rock Guard,Japanese,R,https://content.tcgcollector.com/content/images/e5/1d/a2/e51da23371bab96f1bb707851c2a9d7bf5a90efb27d5709595e9222c573274f4.jpg,https://www.tcgcollector.com/cards/24830/rock-guard-spiral-force-050-051,Unlimited,Holo,
Pokemon,12/14/2012,Black & White Era,Spiral Force,034/051,34,PKM2012SUMOSPRF000000000034JPNUNLM####,Sandile,Japanese,C,https://content.tcgcollector.com/content/images/32/0c/c9/320cc936b835daa54b4dc0b483e5ab876d048693cc860a792f5525f008c211eb.jpg,https://www.tcgcollector.com/cards/24814/sandile-spiral-force-034-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,005/051,5,PKM2012SUMOSPRF000000000005JPNUNLM###H,Sceptile,Japanese,R,https://content.tcgcollector.com/content/images/3f/59/f2/3f59f2e5da207c03b7dbab132744fd82906c2c390e2f58a1b69cbe961c8fdbb5.jpg,https://www.tcgcollector.com/cards/24785/sceptile-spiral-force-005-051,Unlimited,Holo,
Pokemon,12/14/2012,Black & White Era,Spiral Force,011/051,11,PKM2012SUMOSPRF000000000011JPNUNLM####,Seadra,Japanese,C,https://content.tcgcollector.com/content/images/7e/ce/2a/7ece2aea842540bcfef8ca2e76affd535394398ed4236558438e8a1fc0608967.jpg,https://www.tcgcollector.com/cards/24791/seadra-spiral-force-011-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,015/051,15,PKM2012SUMOSPRF000000000015JPNUNLM####,Seismitoad,Japanese,U,https://content.tcgcollector.com/content/images/df/88/ae/df88ae9b8a83684a4035fb5fc74782c1051b8f7b0687e203067895060928ae44.jpg,https://www.tcgcollector.com/cards/24795/seismitoad-spiral-force-015-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,057/051,57,PKM2012SUMOSPRF000000000057JPNUNLM####,Sigilyph,Japanese,UR,https://assets.tcgcollector.com/build/images/default-card-image.789f6232.png,https://www.tcgcollector.com/cards/24837/sigilyph-spiral-force-057-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,031/051,31,PKM2012SUMOSPRF000000000031JPNUNLM####,Sneasel,Japanese,C,https://content.tcgcollector.com/content/images/b8/66/bd/b866bd220c753b65dc4b7944e704eb39d148555ee0bdf0d62e2f966c1cb6d019.jpg,https://www.tcgcollector.com/cards/24811/sneasel-spiral-force-031-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,037/051,37,PKM2012SUMOSPRF000000000037JPNUNLM####,Steelix,Japanese,U,https://content.tcgcollector.com/content/images/ea/a8/69/eaa8690ab5d2b1adbee7d01229470c514f10411a8800872c5d646744efa18dca.jpg,https://www.tcgcollector.com/cards/24817/steelix-spiral-force-037-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,047/051,47,PKM2012SUMOSPRF000000000047JPNUNLM####,Superior Energy Retrieval,Japanese,U,https://content.tcgcollector.com/content/images/7d/bf/78/7dbf78cc4acc027a964e28bded3f845bdc972cea7e4f9795921c1770f408316f.jpg,https://www.tcgcollector.com/cards/24827/superior-energy-retrieval-spiral-force-047-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,003/051,3,PKM2012SUMOSPRF000000000003JPNUNLM####,Treecko,Japanese,C,https://content.tcgcollector.com/content/images/06/9b/7e/069b7e5b5190be49f47e8206af1b8dfc63f2469593bf29eeb4515337eea31a2a.jpg,https://www.tcgcollector.com/cards/24783/treecko-spiral-force-003-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,013/051,13,PKM2012SUMOSPRF000000000013JPNUNLM####,Tympole,Japanese,C,https://content.tcgcollector.com/content/images/0b/43/c9/0b43c925082112bcf862c7f7e294cf9fcd88a11331418b6ef84f973834d6acf4.jpg,https://www.tcgcollector.com/cards/24793/tympole-spiral-force-013-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,058/051,58,PKM2012SUMOSPRF000000000058JPNUNLM####,Ultra Ball,Japanese,UR,https://assets.tcgcollector.com/build/images/default-card-image.789f6232.png,https://www.tcgcollector.com/cards/24838/ultra-ball-spiral-force-058-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,032/051,32,PKM2012SUMOSPRF000000000032JPNUNLM####,Weavile,Japanese,U,https://content.tcgcollector.com/content/images/a4/45/f8/a445f8161551ce79b4756ddf9c92f0667feb2b0d099ad7f98b72a4d0322e8dca.jpg,https://www.tcgcollector.com/cards/24812/weavile-spiral-force-032-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,026/051,26,PKM2012SUMOSPRF000000000026JPNUNLM####,Yamask,Japanese,C,https://content.tcgcollector.com/content/images/48/78/c3/4878c3f4d498bc2bafc2203312dbb9e305ee32a2fd4c3aade6d362d2b999a654.jpg,https://www.tcgcollector.com/cards/24806/yamask-spiral-force-026-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Spiral Force,019/051,19,PKM2012SUMOSPRF000000000019JPNUNLM###H,Zekrom,Japanese,R,https://content.tcgcollector.com/content/images/b1/bc/2a/b1bc2ab537ad9d098f23b36c57872630c1802bd4fec17d06924ad3da2713f88d.jpg,https://www.tcgcollector.com/cards/24799/zekrom-spiral-force-019-051,Unlimited,Holo,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,003/051,3,PKM2012SUMOTNDK000000000003JPNUNLM####,Beedrill,Japanese,U,https://content.tcgcollector.com/content/images/60/f1/fc/60f1fc2a13ff1525b5ae2c12d4e3e8f544ca4e19c55e6afe97dc5b40b934f68d.jpg,https://www.tcgcollector.com/cards/24841/beedrill-thunder-knuckle-003-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,025/051,25,PKM2012SUMOTNDK000000000025JPNUNLM####,Beldum,Japanese,C,https://content.tcgcollector.com/content/images/a9/24/e4/a924e414b51876902092b06490029375efb731fb68fedd25266ad7c5fc2c1395.jpg,https://www.tcgcollector.com/cards/24863/beldum-thunder-knuckle-025-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,033/051,33,PKM2012SUMOTNDK000000000033JPNUNLM####,Bisharp,Japanese,U,https://content.tcgcollector.com/content/images/37/06/a9/3706a9fd73e8f16c0e290b3eaa018e738b00c619ca3d72c6ceddbdbb212560ab.jpg,https://www.tcgcollector.com/cards/24871/bisharp-thunder-knuckle-033-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,004/051,4,PKM2012SUMOTNDK000000000004JPNUNLM####,Cacnea,Japanese,C,https://content.tcgcollector.com/content/images/d8/dd/20/d8dd203e711a17dcf4f8755b6cca211d4739993e21a75f3979ed9e37dcb6477c.jpg,https://www.tcgcollector.com/cards/24842/cacnea-thunder-knuckle-004-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,005/051,5,PKM2012SUMOTNDK000000000005JPNUNLM####,Cacturne,Japanese,U,https://content.tcgcollector.com/content/images/12/bf/1f/12bf1f87cc83af8013a2c0b0bdd064405c218d848a4a0cbaa3487a92befc4100.jpg,https://www.tcgcollector.com/cards/24843/cacturne-thunder-knuckle-005-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,015/051,15,PKM2012SUMOTNDK000000000015JPNUNLM####,Cryogonal,Japanese,U,https://content.tcgcollector.com/content/images/62/b1/f3/62b1f3ed6c2994813002e1771cbc51725bce32c095f9c820f5cd96b60ad2770c.jpg,https://www.tcgcollector.com/cards/24853/cryogonal-thunder-knuckle-015-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,034/051,34,PKM2012SUMOTNDK000000000034JPNUNLM####,Deino,Japanese,C,https://content.tcgcollector.com/content/images/a7/6c/ba/a76cba6f3697bef0919b60fda634ad8141f74514d9349ae922b09a236f4fdc09.jpg,https://www.tcgcollector.com/cards/24872/deino-thunder-knuckle-034-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,039/051,39,PKM2012SUMOTNDK000000000039JPNUNLM####,Dragonair,Japanese,C,https://content.tcgcollector.com/content/images/8b/8b/ca/8b8bca6d7f8b661a385796f648a1d80cfd63798902ddc8fb57441755eafffad5.jpg,https://www.tcgcollector.com/cards/24877/dragonair-thunder-knuckle-039-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,040/051,40,PKM2012SUMOTNDK000000000040JPNUNLM###H,Dragonite,Japanese,R,https://content.tcgcollector.com/content/images/f7/99/8f/f7998fbbc93b4dc3967a95d6185bd7a1f98e20b89277da868a2bfa5d6cf464bd.jpg,https://www.tcgcollector.com/cards/24878/dragonite-thunder-knuckle-040-051,Unlimited,Holo,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,038/051,38,PKM2012SUMOTNDK000000000038JPNUNLM####,Dratini,Japanese,C,https://content.tcgcollector.com/content/images/f0/34/6d/f0346db4076ec10b7418bb2fbb32e5b38616a24c0aa3f4b764d535ca4d313ccc.jpg,https://www.tcgcollector.com/cards/24876/dratini-thunder-knuckle-038-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,042/051,42,PKM2012SUMOTNDK000000000042JPNUNLM####,Eevee,Japanese,C,https://content.tcgcollector.com/content/images/46/b0/3f/46b03f4fdf63783adfea5cdaced1d08f6dc14d7fc1466fdf4e62d1363a006cfb.jpg,https://www.tcgcollector.com/cards/24880/eevee-thunder-knuckle-042-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,018/051,18,PKM2012SUMOTNDK000000000018JPNUNLM###H,Electrode,Japanese,R,https://content.tcgcollector.com/content/images/17/f0/5e/17f05e070cad19d48e6818667b8c8e8b4eb61df832165eea554af0a15ee99f68.jpg,https://www.tcgcollector.com/cards/24856/electrode-thunder-knuckle-018-051,Unlimited,Holo,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,007/051,7,PKM2012SUMOTNDK000000000007JPNUNLM####,Flareon,Japanese,U,https://content.tcgcollector.com/content/images/c1/e8/21/c1e8215a13893d5232a633ac741c984127a4e18bd709303e195c318f9bd151d4.jpg,https://www.tcgcollector.com/cards/24845/flareon-thunder-knuckle-007-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,048/051,48,PKM2012SUMOTNDK000000000048JPNUNLM####,Float Stone,Japanese,U,https://content.tcgcollector.com/content/images/fc/c2/4c/fcc24c5413747af1f607b5c20eed5b23e2a786d6824a7961b1822a5d05d31248.jpg,https://www.tcgcollector.com/cards/24886/float-stone-thunder-knuckle-048-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,056/051,56,PKM2012SUMOTNDK000000000056JPNUNLM####,Garbodor,Japanese,UR,https://assets.tcgcollector.com/build/images/default-card-image.789f6232.png,https://www.tcgcollector.com/cards/24894/garbodor-thunder-knuckle-056-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,057/051,57,PKM2012SUMOTNDK000000000057JPNUNLM####,Garchomp,Japanese,UR,https://assets.tcgcollector.com/build/images/default-card-image.789f6232.png,https://www.tcgcollector.com/cards/24895/garchomp-thunder-knuckle-057-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,023/051,23,PKM2012SUMOTNDK000000000023JPNUNLM####,Grimer,Japanese,C,https://content.tcgcollector.com/content/images/b6/78/26/b678263727f4ab49124ca73cc8558f6caf60d91c7f76b160228d5237eb152789.jpg,https://www.tcgcollector.com/cards/24861/grimer-thunder-knuckle-023-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,030/051,30,PKM2012SUMOTNDK000000000030JPNUNLM####,Hariyama,Japanese,C,https://content.tcgcollector.com/content/images/ca/54/28/ca5428e88f4cc7ef2bcb3cae8d336365695dbe0d51849018c4f020b5d203ee9b.jpg,https://www.tcgcollector.com/cards/24868/hariyama-thunder-knuckle-030-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,036/051,36,PKM2012SUMOTNDK000000000036JPNUNLM###H,Hydreigon,Japanese,R,https://content.tcgcollector.com/content/images/18/ec/20/18ec20e313dae6d12778a3db8a84e4851c324d6e6e9a21fea6546def39f3c2e8.jpg,https://www.tcgcollector.com/cards/24874/hydreigon-thunder-knuckle-036-051,Unlimited,Holo,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,002/051,2,PKM2012SUMOTNDK000000000002JPNUNLM####,Kakuna,Japanese,C,https://content.tcgcollector.com/content/images/8b/51/46/8b5146319ab084454e47000e3ae8d6182217a9dd68305aaebc60cb76da8748db.jpg,https://www.tcgcollector.com/cards/24840/kakuna-thunder-knuckle-002-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,016/051,16,PKM2012SUMOTNDK000000000016JPNUNLM###H,Kyurem,Japanese,R,https://content.tcgcollector.com/content/images/e5/4c/f2/e54cf2577394a9068592bb658f2df7abd79032626ca9524789c109dc5dfe0e3e.jpg,https://www.tcgcollector.com/cards/24854/kyurem-thunder-knuckle-016-051,Unlimited,Holo,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,041/051,41,PKM2012SUMOTNDK000000000041JPNUNLM###H,Latias-EX,Japanese,R,https://content.tcgcollector.com/content/images/c7/ed/a1/c7eda1492284567b89803569cb0e00ec4f68fb0984a5deb926cede0c4e37bf9f.jpg,https://www.tcgcollector.com/cards/24879/latias-ex-thunder-knuckle-041-051,Unlimited,Holo,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,053/051,53,PKM2012SUMOTNDK000000000053JPNUNLM####,Latias-EX,Japanese,SR,https://assets.tcgcollector.com/build/images/default-card-image.789f6232.png,https://www.tcgcollector.com/cards/24891/latias-ex-thunder-knuckle-053-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,006/051,6,PKM2012SUMOTNDK000000000006JPNUNLM####,Leafeon,Japanese,U,https://content.tcgcollector.com/content/images/f8/92/a6/f892a6d1c63016762d2e460375649247e719e3e95eabd3cfbc2e92525e522e69.jpg,https://www.tcgcollector.com/cards/24844/leafeon-thunder-knuckle-006-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,050/051,50,PKM2012SUMOTNDK000000000050JPNUNLM###H,Life Dew,Japanese,R,https://content.tcgcollector.com/content/images/8a/37/b9/8a37b9729aa0f180ab906590a5c2a1700bc4bf567aa448c367240c0a93bf70df.jpg,https://www.tcgcollector.com/cards/24888/life-dew-thunder-knuckle-050-051,Unlimited,Holo,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,029/051,29,PKM2012SUMOTNDK000000000029JPNUNLM####,Makuhita,Japanese,C,https://content.tcgcollector.com/content/images/5f/62/a9/5f62a9b138f3bf7ce252984631ea3905ac8cbb61c6026e802e6d0f6967114cc3.jpg,https://www.tcgcollector.com/cards/24867/makuhita-thunder-knuckle-029-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,037/051,37,PKM2012SUMOTNDK000000000037JPNUNLM####,Mawile,Japanese,C,https://content.tcgcollector.com/content/images/b7/8e/c2/b78ec251577864a3a8bf26b635a4c6ecb86d7ea5f70aa7df614dd4f158cccef8.jpg,https://www.tcgcollector.com/cards/24875/mawile-thunder-knuckle-037-051,Unlimited,,
Pokemon,12/14/2012,Black & White Era,Thunder Knuckle,058/051,58,PKM2012SUMOTNDK000000000058JPNUNLM####,Max Potion,Japanese,UR,https://assets.tcgcollector.com/build/images/default-card-image.789f6232.png,https://www.tcgcollector.com/cards/24896/max-potion-thunder-knuckle-058-051,Unlimited,,
